candidate,family,rows,weight_sum,numerator,denominator,mean_fold_r2,min_fold_r2,std_fold_r2,global_r2
gateway_risk_aggressive_rls_abs_pred_s25_prediction,strong_base,11028424,28034941.5,17153427.702533282,17394888.5,0.013493023845074559,0.0069636285976644174,0.007890007983980504,0.013881135108553155
gateway_risk_conservative_rls_abs_pred_s100_prediction,strong_base,11028424,28034941.5,17153519.623538543,17394888.5,0.013489945693950877,0.00701220579037487,0.007813765449975403,0.013875850739799689
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_q0p99_residual_tail,residual_tail,11028424,28034941.5,17153520.264458127,17394888.5,0.013486849068532546,0.006957049611863497,0.007879195591655317,0.013875813894516975
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_q0p99_residual_tail,residual_tail,11028424,28034941.5,17153608.916160375,17394888.5,0.01348367871810896,0.0070092609200561595,0.00779899145252516,0.013870717471953009
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11028424,28034941.5,17153676.69955583,17394888.5,0.013479250400755904,0.006939194221186384,0.007893941432895383,0.013866820729789175
aggressive_rls_prediction,strong_base,11028424,28034941.5,17153690.124160565,17394888.5,0.013480113235731173,0.0069705589820303615,0.007879439817765902,0.013866048974066958
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_q0p95_residual_tail,residual_tail,11028424,28034941.5,17153709.668947738,17394888.5,0.013477538029859537,0.006976831306367393,0.007858879049707146,0.013864925380364657
aggressive_rls_prediction_residual_weight_q0p99_residual_tail,residual_tail,11028424,28034941.5,17153778.991207074,17394888.5,0.013474059208247157,0.006965236857746859,0.007866987429212574,0.013860940171759428
gateway_risk_aggressive_rls_abs_pred_s100_prediction_residual_weight_q0p99_residual_tail,residual_tail,11028424,28034941.5,17153780.599234954,17394888.5,0.013472605137254212,0.006931051833128032,0.007885031975540123,0.013860847729207704
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11028424,28034941.5,17153803.110892326,17394888.5,0.01347583894946638,0.0070268690845113335,0.007793271310625202,0.013859553575619299
gateway_risk_conservative_rls_abs_pred_s25_prediction_residual_weight_q0p99_residual_tail,residual_tail,11028424,28034941.5,17153882.228596598,17394888.5,0.013469998398397288,0.007025296283477145,0.007776870012111642,0.013855005244983398
gateway_risk_aggressive_rls_abs_pred_s100_prediction_residual_weight_q0p95_residual_tail,residual_tail,11028424,28034941.5,17153954.759813927,17394888.5,0.013463723210177437,0.006955206258880797,0.007861215460430492,0.013850835559312324
aggressive_rls_prediction_residual_weight_q0p95_residual_tail,residual_tail,11028424,28034941.5,17153971.442583572,17394888.5,0.013464786870611456,0.0069813683074937405,0.007849100059988151,0.013849876497709523
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_q0p9_residual_tail,residual_tail,11028424,28034941.5,17153974.6584182,17394888.5,0.013461549449324539,0.0069855368415735475,0.007811298709554096,0.013849691625318461
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_q0p95_residual_tail,residual_tail,11028424,28034941.5,17154152.205773562,17394888.5,0.013455511970427048,0.007018258529979948,0.007769339140054294,0.01383948475590624
strong_oof_ridge_stack,strong_stack,11028424,28034941.5,17154154.465244688,17394888.5,0.013470368531995658,0.007038545082648673,0.007951890594088736,0.013839354863085851
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual,residual_correction,11028424,28034941.5,17154203.4555943,17394888.5,0.013446294819954185,0.006982579095572983,0.007790837210911923,0.013836538498404272
conservative_rls_prediction,strong_base,11028424,28034941.5,17154204.626609083,17394888.5,0.013455630541853902,0.007030935184887621,0.007778398224077008,0.013836471178928056
