candidate,family,rows,weight_sum,numerator,denominator,mean_fold_r2,min_fold_r2,std_fold_r2,global_r2,report,category
wf_blend_3_wf_blend,walk_forward_blend,11151360,21105826.5,16171371.519114843,16427583.5,0.015376318250225474,0.0129209808831946,0.0033250168317088906,0.015596449769082477,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
fixed_blend_1_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16171410.44773914,16427583.5,0.015384134675021888,0.01291372400740054,0.00328447976019515,0.015594080058144888,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_3_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16171446.521510517,16427583.5,0.015376340088124251,0.0129209808831946,0.003298928523970031,0.015591884131313849,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_and_abs_q0p99_residual_tail,residual_tail,11151360,21105826.5,16171462.175831802,16427583.5,0.015372058306413106,0.012912331898926044,0.0033267504437360573,0.015590931202279279,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_and_abs_q0p99_residual_tail,residual_tail,11151360,21105826.5,16171462.175831802,16427583.5,0.015372058306413106,0.012912331898926044,0.0033267504437360573,0.015590931202279279,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_and_abs_q0p99_residual_tail,residual_tail,11151360,21105826.5,16171462.175831802,16427583.5,0.015372058306413106,0.012912331898926044,0.0033267504437360573,0.015590931202279279,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
fixed_blend_5_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16171506.793889744,16427583.5,0.015356613701345357,0.012878134391069551,0.0034977300795913545,0.015588215157162688,strong_oof_hist_max1398_gateway_signed_square_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_q0p99_residual_tail,residual_tail,11151360,21105826.5,16171514.60180716,16427583.5,0.015384002334118806,0.012885880499485247,0.0033037757549266643,0.015587739864042716,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_q0p99_residual_tail,residual_tail,11151360,21105826.5,16171514.60180716,16427583.5,0.015384002334118806,0.012885880499485247,0.0033037757549266643,0.015587739864042716,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_q0p9_residual_tail,residual_tail,11151360,21105826.5,16171533.822031,16427583.5,0.015391809914110577,0.012886133605360506,0.003243472877891385,0.015586569867016564,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_q0p9_residual_tail,residual_tail,11151360,21105826.5,16171533.822031,16427583.5,0.015391809914110577,0.012886133605360506,0.003243472877891385,0.015586569867016564,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
fixed_blend_5_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16171588.053264415,16427583.5,0.015357464798817522,0.012890489078113632,0.0034447628397482333,0.01558326863689874,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_6_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16171618.552284658,16427583.5,0.015354266937794448,0.012866406686840803,0.0034539791481991767,0.015581412063152333,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
wf_blend_1_wf_blend,walk_forward_blend,11151360,21105826.5,16171824.237299716,16427583.5,0.01535535358096951,0.012879340264281058,0.0033601280337913503,0.015568891352783831,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
fixed_blend_3_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16171873.65081358,16427583.5,0.015350022113595107,0.012924740384014588,0.0032992384029665073,0.015565883392796076,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction_residual_weight_q0p95_residual_tail,residual_tail,11151360,21105826.5,16171907.277463643,16427583.5,0.015363009058586518,0.012818106202427626,0.003340297725120117,0.015563836430133371,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
fixed_blend_5_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16171962.780919183,16427583.5,0.015324791811818117,0.012837924566598935,0.0035330901537164168,0.015560457755750656,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
wf_blend_5_wf_blend,walk_forward_blend,11151360,21105826.5,16171967.752073199,16427583.5,0.015322705320195218,0.012853941585522999,0.003509997063835555,0.015560155145569743,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_5_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16172015.08761258,16427583.5,0.015358205529529757,0.01291109543371216,0.003187241263946569,0.015557273678591832,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_4_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16172200.343075924,16427583.5,0.015313223427915945,0.012842639136674938,0.003496270911993781,0.015545996580938137,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_1_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16172218.051947933,16427583.5,0.015339062117943891,0.012909870539890345,0.003275815919285096,0.01554491858477347,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_4_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16172222.209381884,16427583.5,0.015318671942720897,0.012864168574360124,0.003448992271719673,0.015544665508357647,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_5_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16172224.364751706,16427583.5,0.015318406431441934,0.012816372582664881,0.0034673153357609753,0.015544534304043789,strong_oof_hist_max1398_gateway_signed_square_v1,historical
fixed_blend_5_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16172235.35117285,16427583.5,0.015317653050535007,0.012840618442917395,0.0034600660969826965,0.015543865525148637,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
fixed_blend_6_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16172237.239077225,16427583.5,0.015324409427427077,0.01289986001264487,0.003402804226927791,0.015543750602319273,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_6_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16172239.62829611,16427583.5,0.015322956607062777,0.012899163448710449,0.0034161214424802923,0.015543605162858465,strong_oof_hist_max1398_gateway_signed_square_v1,historical
fixed_blend_5_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16172257.80635231,16427583.5,0.01532070332432347,0.012871112493690773,0.0034302122561321014,0.015542498605938593,strong_oof_hist_max1398_gateway_signed_square_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction_residual_weight_q0p99_residual_tail,residual_tail,11151360,21105826.5,16172291.546162209,16427583.5,0.015339447825957465,0.012804419384513266,0.0033870863711236306,0.015540444754871707,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
wf_blend_5_wf_blend,walk_forward_blend,11151360,21105826.5,16172335.221103862,16427583.5,0.015308162533793811,0.012833844957305551,0.0034725487783516147,0.01553778612028589,strong_oof_hist_max1398_gateway_signed_square_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16172375.878300166,16427583.5,0.01531953212588164,0.012927335822554564,0.003298792232380216,0.015535311185594258,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16172375.878300166,16427583.5,0.01531953212588164,0.012927335822554564,0.003298792232380216,0.015535311185594258,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16172375.878300166,16427583.5,0.01531953212588164,0.012927335822554564,0.003298792232380216,0.015535311185594258,strong_oof_hist_max1398_gateway_abs_pred_shrink,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16172375.878300166,16427583.5,0.01531953212588164,0.012927335822554564,0.003298792232380216,0.015535311185594258,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16172375.878300166,16427583.5,0.01531953212588164,0.012927335822554564,0.003298792232380216,0.015535311185594258,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction_residual_weight_q0p9_residual_tail,residual_tail,11151360,21105826.5,16172415.86115108,16427583.5,0.015343393258897952,0.012811706506961507,0.003284692269494003,0.015532877300481807,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
fixed_blend_6_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16172442.209450737,16427583.5,0.015310209835917776,0.012866143417116227,0.003419641378960882,0.01553127339448701,strong_oof_hist_max1398_gateway_signed_square_v1,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction_residual_weight_q0p95_residual_tail,residual_tail,11151360,21105826.5,16172499.235295095,16427583.5,0.015340510977329958,0.012896406870989363,0.003156123929398133,0.015527802047386019,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
fixed_blend_4_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16172500.715320755,16427583.5,0.015318845421797667,0.012925822711771007,0.003248685664767486,0.015527711953449819,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
wf_blend_6_wf_blend,walk_forward_blend,11151360,21105826.5,16172536.630676685,16427583.5,0.015295963173829863,0.012856519464695682,0.003451082506604004,0.015525525669878082,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_6_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16172602.662989877,16427583.5,0.015296207713047183,0.012823806416059846,0.0034519800253624586,0.01552150606996594,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
fixed_blend_6_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16172621.341761708,16427583.5,0.015300247831478365,0.012778980286868968,0.0034177929697874806,0.015520369032870351,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_5_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16172718.243861416,16427583.5,0.01529779090699408,0.01270243998575249,0.0034103371691469996,0.015514470289472837,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_0_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16172728.47182981,16427583.5,0.015302655563504297,0.012925357943612936,0.0032901977072267476,0.015513847680043158,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_4_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16172769.532262942,16427583.5,0.01531090535423465,0.012920505230056167,0.0031908162930408047,0.015511348199024999,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction_residual_weight_q0p99_residual_tail,residual_tail,11151360,21105826.5,16172797.590821233,16427583.5,0.01532308665787685,0.01288814830260021,0.0031827133707513972,0.015509640184070084,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
fixed_blend_5_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16172811.285744604,16427583.5,0.015319071070695477,0.012906496796131983,0.003122935699938288,0.01550880652990727,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_and_abs_q0p95_residual_tail,residual_tail,11151360,21105826.5,16172819.335426968,16427583.5,0.015315395621773531,0.012856373525850229,0.0032376570752351993,0.015508316519774912,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction_residual_weight_q0p9_residual_tail,residual_tail,11151360,21105826.5,16172850.9665953,16427583.5,0.015328927444599284,0.012888465781753067,0.0031218970261281663,0.015506391028522248,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
wf_blend_6_wf_blend,walk_forward_blend,11151360,21105826.5,16172917.936827429,16427583.5,0.015281252675809265,0.012842813200223513,0.003409003969926666,0.015502314334458922,strong_oof_hist_max1398_gateway_signed_square_v1,historical
fixed_blend_6_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16172918.025859002,16427583.5,0.01528977842854884,0.012857032540482538,0.0033650199618187036,0.015502308914819851,strong_oof_hist_max1398_gateway_signed_square_v1,historical
fixed_blend_6_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16172921.410592087,16427583.5,0.015285721777179883,0.012823023626554408,0.003390428303542373,0.015502102875198487,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
wf_blend_0_wf_blend,walk_forward_blend,11151360,21105826.5,16172946.036330394,16427583.5,0.015290686989124414,0.012879340264281058,0.0033419892599377723,0.015500603827069637,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
fixed_blend_4_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16173045.79120735,16427583.5,0.015272893014042088,0.012702903794518439,0.0034363022500337724,0.01549453142591839,strong_oof_hist_max1398_gateway_signed_square_v1,historical
conservative_rls_prediction,strong_base,11151360,21105826.5,16173046.732642433,16427583.5,0.01527277523577395,0.012539418389423851,0.003480166461548955,0.015494474117728085,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
fixed_blend_4_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16173085.100220269,16427583.5,0.015260553579632097,0.012589827728820113,0.0035108924534840657,0.015492138559498492,strong_oof_hist_max1398_gateway_signed_square_v1,historical
fixed_blend_4_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16173106.253340885,16427583.5,0.015264735291073705,0.012651696089012732,0.0034682189125711076,0.015490850900810482,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
wf_blend_4_wf_blend,walk_forward_blend,11151360,21105826.5,16173127.909465224,16427583.5,0.01526472977453779,0.012813417168163421,0.0034153244947789734,0.015489532622663393,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
conservative_rls_prediction_residual_weight_q0p95_residual_tail,residual_tail,11151360,21105826.5,16173180.15519798,16427583.5,0.01530781473306948,0.012892065117282026,0.0030965071774805377,0.015486352256375402,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
fixed_blend_4_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16173182.329126727,16427583.5,0.01529571192319259,0.012911383377409713,0.003125243038666759,0.01548621992231991,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_0_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16173196.256979566,16427583.5,0.01527888723846087,0.012916699390920106,0.0032821703910238453,0.015485372088988814,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_1_w0p75_fixed_blend,fixed_blend,11151360,21105826.5,16173240.370081354,16427583.5,0.015281242326395295,0.012898409292183777,0.003270050945255712,0.015482686782182342,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_q0p95_residual_tail,residual_tail,11151360,21105826.5,16173259.501116214,16427583.5,0.015297532193227981,0.012846389203073794,0.003213971635928441,0.015481522214377152,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_q0p95_residual_tail,residual_tail,11151360,21105826.5,16173259.501116214,16427583.5,0.015297532193227981,0.012846389203073794,0.003213971635928441,0.015481522214377152,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_disagreement_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173327.809734259,16427583.5,0.015302300568070826,0.012907012625049785,0.0030185095648858273,0.015477364048445796,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_and_abs_q0p9_residual_tail,residual_tail,11151360,21105826.5,16173338.099274822,16427583.5,0.015291912700710753,0.012844167380654303,0.0031872737921079556,0.015476737690919617,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
wf_blend_5_wf_blend,walk_forward_blend,11151360,21105826.5,16173363.855420455,16427583.5,0.01525283955617649,0.012803169554329474,0.0033971632430119148,0.015475169831250302,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_abs_pred_shrink,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_signed_square_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_aggressive_rls_abs_pred_s100_prediction,strong_base,11151360,21105826.5,16173380.312123924,16427583.5,0.015260896443156934,0.012811187877500463,0.0033925700911902044,0.015474168058623783,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_9_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16173395.865925862,16427583.5,0.01525754870745406,0.012790109779425407,0.0033898137418090705,0.015473221248526237,strong_oof_hist_max1398_gateway_signed_square_v1,historical
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_and_abs_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173439.691670265,16427583.5,0.015271603932224842,0.012857774704983171,0.0032884121206759997,0.01547055343409054,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
conservative_rls_prediction_residual_weight_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173466.153797988,16427583.5,0.015291118336936726,0.012883890092171946,0.0031235847301003396,0.015468942599014213,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
fixed_blend_9_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16173500.023062741,16427583.5,0.015251976138150635,0.01277020158658615,0.003388757383092585,0.015466880867612609,strong_oof_hist_max1398_gateway_signed_square_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_weight_or_disagreement_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173503.483008135,16427583.5,0.015303533667659353,0.012880997190088284,0.0030113168040478305,0.015466670249575376,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
fixed_blend_6_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16173521.159332788,16427583.5,0.015242133107978017,0.012789582899824903,0.003450435473162279,0.015465594234673197,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_abs_base_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173525.769322883,16427583.5,0.015251538115113861,0.012804502302982579,0.003374734317799699,0.015465313609705045,strong_oof_hist_max1398_gateway_signed_square_v1,historical
conservative_rls_prediction_residual_weight_q0p9_residual_tail,residual_tail,11151360,21105826.5,16173530.611986432,16427583.5,0.015296263765360951,0.012884241784094752,0.0030630968259797576,0.015465018821153365,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11151360,21105826.5,16173555.011654515,16427583.5,0.015264650948900328,0.012929243247253197,0.0031798962185810823,0.015463533534648355,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11151360,21105826.5,16173555.011654515,16427583.5,0.015264650948900328,0.012929243247253197,0.0031798962185810823,0.015463533534648355,strong_oof_hist_max1398_gateway_abs_pred_shrink,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11151360,21105826.5,16173555.011654515,16427583.5,0.015264650948900328,0.012929243247253197,0.0031798962185810823,0.015463533534648355,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11151360,21105826.5,16173555.011654515,16427583.5,0.015264650948900328,0.012929243247253197,0.0031798962185810823,0.015463533534648355,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_conservative_rls_abs_pred_s25_prediction,strong_base,11151360,21105826.5,16173555.011654515,16427583.5,0.015264650948900328,0.012929243247253197,0.0031798962185810823,0.015463533534648355,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173593.645930164,16427583.5,0.01527710750146134,0.012833216300380812,0.003261533562463336,0.015461181741662555,strong_oof_hist_max1398_gateway_residual_tail_v1,historical
gateway_risk_aggressive_rls_abs_pred_s25_prediction_residual_weight_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173593.645930164,16427583.5,0.01527710750146134,0.012833216300380812,0.003261533562463336,0.015461181741662555,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
fixed_blend_2_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16173624.300281866,16427583.5,0.015275123565574944,0.012906170487082314,0.0031048073573151473,0.015459315712389121,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
wf_blend_8_wf_blend,walk_forward_blend,11151360,21105826.5,16173625.167822903,16427583.5,0.015247324051885025,0.0127834319868384,0.0033785648456805366,0.015459262902367654,strong_oof_hist_max1398_gateway_signed_square_v1,historical
fixed_blend_5_w0p25_fixed_blend,fixed_blend,11151360,21105826.5,16173659.691378407,16427583.5,0.015232091584225383,0.012721634808355309,0.0034831082416751295,0.01545716134217745,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
wf_blend_9_wf_blend,walk_forward_blend,11151360,21105826.5,16173665.45232628,16427583.5,0.015245743975792193,0.01277020158658615,0.0033831721395241147,0.015456810654696729,strong_oof_hist_max1398_gateway_signed_square_v1,historical
fixed_blend_2_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16173709.081109667,16427583.5,0.015265311406493542,0.012905555449907347,0.0031581492495322094,0.015454154829913525,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
fixed_blend_4_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16173714.182651583,16427583.5,0.015217831956641637,0.01246889619004965,0.0035534598786179207,0.015453844282600437,strong_oof_hist_max1398_gateway_signed_square_cube_v1,historical
fixed_blend_2_w0p5_fixed_blend,fixed_blend,11151360,21105826.5,16173720.683131434,16427583.5,0.01522684382329098,0.012608705571287793,0.0034729988072235304,0.01545344857742259,strong_oof_hist_max1398_gateway_signed_square_cube_pair_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_abs_base_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173739.105912112,16427583.5,0.015273265128671465,0.01289845715383231,0.003052072453938511,0.01545232712333422,strong_oof_hist_max1398_gateway_tail_fixed_blend_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_abs_base_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173739.105912112,16427583.5,0.015273265128671465,0.01289845715383231,0.003052072453938511,0.01545232712333422,strong_oof_hist_max1398_gateway_residual_tail_modes_v1,historical
gateway_risk_conservative_rls_abs_pred_s100_prediction_residual_abs_base_q0p99_residual_tail,residual_tail,11151360,21105826.5,16173739.105912112,16427583.5,0.015273265128671465,0.01289845715383231,0.003052072453938511,0.01545232712333422,strong_oof_hist_max1398_gateway_tail_wf_blend_v1,historical
